instantHour,dteday,seasonHour,yrHour,mnthHour,hr,holidayHour,weekdayHour,workingdayHour,weathersitHour,tempHour,atempHour,humHour,windspeedHour,casualHour,registeredHour,cntHour,instantDay,seasonDay,yrDay,mnthDay,holidayDay,weekdayDay,workingdayDay,weathersitDay,tempDay,atempDay,humDay,windspeedDay,casualDay,registeredDay,cntDay
15134,2012-09-27,Gugur,1,Sep,18,0,4,1,Mendung,23.020000000000003,0.6212,69.0,15.001299999999999,77.0,115.0,142.0,636,Gugur,1,Sep,0,4,1,Mendung,22.55,0.607975,69.08330000000001,9.000914,751.0,6642,7393
15135,2012-09-27,Gugur,1,Sep,19,0,4,1,Baik,23.020000000000003,0.6212,65.0,8.9981,48.0,511.0,559.0,636,Gugur,1,Sep,0,4,1,Mendung,22.55,0.607975,69.08330000000001,9.000914,751.0,6642,7393
15136,2012-09-27,Gugur,1,Sep,20,0,4,1,Mendung,22.080000000000002,0.6061,69.0,15.001299999999999,45.0,412.0,457.0,636,Gugur,1,Sep,0,4,1,Mendung,22.55,0.607975,69.08330000000001,9.000914,751.0,6642,7393
15137,2012-09-27,Gugur,1,Sep,21,0,4,1,Buruk,21.14,0.5758,83.0,19.999499999999998,18.0,235.0,253.0,636,Gugur,1,Sep,0,4,1,Mendung,22.55,0.607975,69.08330000000001,9.000914,751.0,6642,7393
15138,2012-09-27,Gugur,1,Sep,22,0,4,1,Buruk,21.14,0.5758,83.0,19.999499999999998,2.0,45.0,47.0,636,Gugur,1,Sep,0,4,1,Mendung,22.55,0.607975,69.08330000000001,9.000914,751.0,6642,7393
15139,2012-09-27,Gugur,1,Sep,23,0,4,1,Buruk,21.14,0.5758,83.0,11.0014,1.0,44.0,45.0,636,Gugur,1,Sep,0,4,1,Mendung,22.55,0.607975,69.08330000000001,9.000914,751.0,6642,7393
15140,2012-09-28,Gugur,1,Sep,0,0,5,1,Buruk,20.2,0.5455,88.0,11.0014,2.0,15.0,17.0,637,Gugur,1,Sep,0,5,1,Mendung,21.100849,0.585863,69.0,10.999993,1045.0,6370,7415
15141,2012-09-28,Gugur,1,Sep,1,0,5,1,Buruk,20.2,0.5455,88.0,0.0,0.0,13.0,13.0,637,Gugur,1,Sep,0,5,1,Mendung,21.100849,0.585863,69.0,10.999993,1045.0,6370,7415
15142,2012-09-28,Gugur,1,Sep,2,0,5,1,Buruk,20.2,0.5455,88.0,19.999499999999998,1.0,9.0,10.0,637,Gugur,1,Sep,0,5,1,Mendung,21.100849,0.585863,69.0,10.999993,1045.0,6370,7415
15143,2012-09-28,Gugur,1,Sep,3,0,5,1,Mendung,20.2,0.5606,83.0,8.9981,0.0,7.0,7.0,637,Gugur,1,Sep,0,5,1,Mendung,21.100849,0.585863,69.0,10.999993,1045.0,6370,7415
15144,2012-09-28,Gugur,1,Sep,4,0,5,1,Buruk,18.320000000000004,0.5303,88.0,7.0015,2.0,10.0,12.0,637,Gugur,1,Sep,0,5,1,Mendung,21.100849,0.585863,69.0,10.999993,1045.0,6370,7415
15145,2012-09-28,Gugur,1,Sep,5,0,5,1,Baik,18.320000000000004,0.5303,88.0,0.0,1.0,37.0,38.0,637,Gugur,1,Sep,0,5,1,Mendung,21.100849,0.585863,69.0,10.999993,1045.0,6370,7415
15146,2012-09-28,Gugur,1,Sep,6,0,5,1,Mendung,18.320000000000004,0.5303,94.0,6.0032,2.0,136.0,138.0,637,Gugur,1,Sep,0,5,1,Mendung,21.100849,0.585863,69.0,10.999993,1045.0,6370,7415
15147,2012-09-28,Gugur,1,Sep,7,0,5,1,Mendung,18.320000000000004,0.5303,94.0,0.0,10.0,384.0,394.0,637,Gugur,1,Sep,0,5,1,Mendung,21.100849,0.585863,69.0,10.999993,1045.0,6370,7415
15148,2012-09-28,Gugur,1,Sep,8,0,5,1,Baik,20.2,0.5606,83.0,6.0032,31.0,674.0,705.0,637,Gugur,1,Sep,0,5,1,Mendung,21.100849,0.585863,69.0,10.999993,1045.0,6370,7415
15149,2012-09-28,Gugur,1,Sep,9,0,5,1,Mendung,21.14,0.5758,83.0,7.0015,27.0,399.0,426.0,637,Gugur,1,Sep,0,5,1,Mendung,21.100849,0.585863,69.0,10.999993,1045.0,6370,7415
15150,2012-09-28,Gugur,1,Sep,10,0,5,1,Mendung,22.080000000000002,0.5909,78.0,8.9981,51.0,194.0,245.0,637,Gugur,1,Sep,0,5,1,Mendung,21.100849,0.585863,69.0,10.999993,1045.0,6370,7415
15151,2012-09-28,Gugur,1,Sep,11,0,5,1,Mendung,23.020000000000003,0.6212,69.0,0.0,109.0,252.0,361.0,637,Gugur,1,Sep,0,5,1,Mendung,21.100849,0.585863,69.0,10.999993,1045.0,6370,7415
15152,2012-09-28,Gugur,1,Sep,12,0,5,1,Mendung,24.9,0.6515,54.0,16.997899999999998,94.0,286.0,380.0,637,Gugur,1,Sep,0,5,1,Mendung,21.100849,0.585863,69.0,10.999993,1045.0,6370,7415
15153,2012-09-28,Gugur,1,Sep,13,0,5,1,Mendung,24.9,0.6515,51.0,16.997899999999998,106.0,304.0,410.0,637,Gugur,1,Sep,0,5,1,Mendung,21.100849,0.585863,69.0,10.999993,1045.0,6370,7415
15154,2012-09-28,Gugur,1,Sep,14,0,5,1,Mendung,24.9,0.6515,54.0,16.997899999999998,105.0,294.0,399.0,637,Gugur,1,Sep,0,5,1,Mendung,21.100849,0.585863,69.0,10.999993,1045.0,6370,7415
15155,2012-09-28,Gugur,1,Sep,15,0,5,1,Mendung,23.96,0.6364,54.0,19.0012,104.0,288.0,392.0,637,Gugur,1,Sep,0,5,1,Mendung,21.100849,0.585863,69.0,10.999993,1045.0,6370,7415
15156,2012-09-28,Gugur,1,Sep,16,0,5,1,Mendung,23.020000000000003,0.6212,50.0,15.001299999999999,83.0,419.0,502.0,637,Gugur,1,Sep,0,5,1,Mendung,21.100849,0.585863,69.0,10.999993,1045.0,6370,7415
15157,2012-09-28,Gugur,1,Sep,17,0,5,1,Mendung,23.020000000000003,0.6212,54.0,19.999499999999998,101.0,707.0,808.0,637,Gugur,1,Sep,0,5,1,Mendung,21.100849,0.585863,69.0,10.999993,1045.0,6370,7415
15158,2012-09-28,Gugur,1,Sep,18,0,5,1,Mendung,22.080000000000002,0.6212,50.0,15.001299999999999,58.0,609.0,667.0,637,Gugur,1,Sep,0,5,1,Mendung,21.100849,0.585863,69.0,10.999993,1045.0,6370,7415
15159,2012-09-28,Gugur,1,Sep,19,0,5,1,Buruk,21.14,0.6212,50.0,16.997899999999998,38.0,470.0,508.0,637,Gugur,1,Sep,0,5,1,Mendung,21.100849,0.585863,69.0,10.999993,1045.0,6370,7415
15160,2012-09-28,Gugur,1,Sep,20,0,5,1,Buruk,20.2,0.6212,53.0,11.0014,32.0,304.0,336.0,637,Gugur,1,Sep,0,5,1,Mendung,21.100849,0.585863,69.0,10.999993,1045.0,6370,7415
15161,2012-09-28,Gugur,1,Sep,21,0,5,1,Buruk,20.2,0.6212,53.0,12.998000000000001,32.0,205.0,237.0,637,Gugur,1,Sep,0,5,1,Mendung,21.100849,0.585863,69.0,10.999993,1045.0,6370,7415
15162,2012-09-28,Gugur,1,Sep,22,0,5,1,Mendung,19.259999999999998,0.5455,53.0,15.001299999999999,30.0,190.0,220.0,637,Gugur,1,Sep,0,5,1,Mendung,21.100849,0.585863,69.0,10.999993,1045.0,6370,7415
15163,2012-09-28,Gugur,1,Sep,23,0,5,1,Mendung,18.320000000000004,0.5303,56.00000000000001,12.998000000000001,26.0,164.0,190.0,637,Gugur,1,Sep,0,5,1,Mendung,21.100849,0.585863,69.0,10.999993,1045.0,6370,7415
15164,2012-09-29,Gugur,1,Sep,0,0,6,0,Baik,17.380000000000003,0.5152,60.0,15.001299999999999,15.0,134.0,149.0,638,Gugur,1,Sep,0,6,0,Baik,17.4975,0.530296,54.2917,15.249468,2589.0,5966,8555
15165,2012-09-29,Gugur,1,Sep,1,0,6,0,Baik,17.380000000000003,0.5152,60.0,15.001299999999999,12.0,89.0,101.0,638,Gugur,1,Sep,0,6,0,Baik,17.4975,0.530296,54.2917,15.249468,2589.0,5966,8555
15166,2012-09-29,Gugur,1,Sep,2,0,6,0,Mendung,17.380000000000003,0.5152,56.00000000000001,15.001299999999999,12.0,80.0,92.0,638,Gugur,1,Sep,0,6,0,Baik,17.4975,0.530296,54.2917,15.249468,2589.0,5966,8555
15167,2012-09-29,Gugur,1,Sep,3,0,6,0,Mendung,16.44,0.5,59.0,12.998000000000001,4.0,25.0,29.0,638,Gugur,1,Sep,0,6,0,Baik,17.4975,0.530296,54.2917,15.249468,2589.0,5966,8555
15168,2012-09-29,Gugur,1,Sep,4,0,6,0,Baik,16.44,0.5,59.0,16.997899999999998,6.0,8.0,14.0,638,Gugur,1,Sep,0,6,0,Baik,17.4975,0.530296,54.2917,15.249468,2589.0,5966,8555
15169,2012-09-29,Gugur,1,Sep,5,0,6,0,Baik,15.5,0.4848,63.0,12.998000000000001,2.0,13.0,15.0,638,Gugur,1,Sep,0,6,0,Baik,17.4975,0.530296,54.2917,15.249468,2589.0,5966,8555
15170,2012-09-29,Gugur,1,Sep,6,0,6,0,Baik,15.5,0.4848,63.0,16.997899999999998,4.0,33.0,37.0,638,Gugur,1,Sep,0,6,0,Baik,17.4975,0.530296,54.2917,15.249468,2589.0,5966,8555
15171,2012-09-29,Gugur,1,Sep,7,0,6,0,Baik,14.559999999999999,0.4697,67.0,19.0012,12.0,61.0,73.0,638,Gugur,1,Sep,0,6,0,Baik,17.4975,0.530296,54.2917,15.249468,2589.0,5966,8555
15172,2012-09-29,Gugur,1,Sep,8,0,6,0,Baik,15.5,0.4848,68.0,19.0012,37.0,174.0,211.0,638,Gugur,1,Sep,0,6,0,Baik,17.4975,0.530296,54.2917,15.249468,2589.0,5966,8555
15173,2012-09-29,Gugur,1,Sep,9,0,6,0,Baik,15.5,0.4848,63.0,12.998000000000001,69.0,263.0,332.0,638,Gugur,1,Sep,0,6,0,Baik,17.4975,0.530296,54.2917,15.249468,2589.0,5966,8555
15174,2012-09-29,Gugur,1,Sep,10,0,6,0,Baik,17.380000000000003,0.5152,56.00000000000001,16.997899999999998,134.0,338.0,472.0,638,Gugur,1,Sep,0,6,0,Baik,17.4975,0.530296,54.2917,15.249468,2589.0,5966,8555
15175,2012-09-29,Gugur,1,Sep,11,0,6,0,Baik,18.320000000000004,0.5303,52.0,19.0012,217.0,446.0,663.0,638,Gugur,1,Sep,0,6,0,Baik,17.4975,0.530296,54.2917,15.249468,2589.0,5966,8555
15176,2012-09-29,Gugur,1,Sep,12,0,6,0,Baik,21.14,0.6212,41.0,19.999499999999998,191.0,491.0,682.0,638,Gugur,1,Sep,0,6,0,Baik,17.4975,0.530296,54.2917,15.249468,2589.0,5966,8555
15177,2012-09-29,Gugur,1,Sep,13,0,6,0,Baik,21.14,0.6212,41.0,19.999499999999998,233.0,453.0,686.0,638,Gugur,1,Sep,0,6,0,Baik,17.4975,0.530296,54.2917,15.249468,2589.0,5966,8555
15178,2012-09-29,Gugur,1,Sep,14,0,6,0,Baik,20.2,0.6212,40.0,16.997899999999998,17.0,448.0,750.0,638,Gugur,1,Sep,0,6,0,Baik,17.4975,0.530296,54.2917,15.249468,2589.0,5966,8555
15179,2012-09-29,Gugur,1,Sep,15,0,6,0,Baik,20.2,0.6212,43.0,16.997899999999998,17.0,456.0,727.0,638,Gugur,1,Sep,0,6,0,Baik,17.4975,0.530296,54.2917,15.249468,2589.0,5966,8555
15180,2012-09-29,Gugur,1,Sep,16,0,6,0,Baik,21.14,0.6212,41.0,16.997899999999998,17.0,447.0,722.0,638,Gugur,1,Sep,0,6,0,Baik,17.4975,0.530296,54.2917,15.249468,2589.0,5966,8555
15181,2012-09-29,Gugur,1,Sep,17,0,6,0,Baik,20.2,0.6212,38.0,23.9994,256.0,456.0,712.0,638,Gugur,1,Sep,0,6,0,Baik,17.4975,0.530296,54.2917,15.249468,2589.0,5966,8555
15182,2012-09-29,Gugur,1,Sep,18,0,6,0,Baik,18.320000000000004,0.5303,46.0,12.998000000000001,174.0,420.0,594.0,638,Gugur,1,Sep,0,6,0,Baik,17.4975,0.530296,54.2917,15.249468,2589.0,5966,8555
15183,2012-09-29,Gugur,1,Sep,19,0,6,0,Baik,16.44,0.5,55.00000000000001,11.0014,119.0,351.0,470.0,638,Gugur,1,Sep,0,6,0,Baik,17.4975,0.530296,54.2917,15.249468,2589.0,5966,8555
15184,2012-09-29,Gugur,1,Sep,20,0,6,0,Baik,16.44,0.5,55.00000000000001,12.998000000000001,88.0,227.0,315.0,638,Gugur,1,Sep,0,6,0,Baik,17.4975,0.530296,54.2917,15.249468,2589.0,5966,8555
15185,2012-09-29,Gugur,1,Sep,21,0,6,0,Baik,16.44,0.5,55.00000000000001,8.9981,73.0,219.0,292.0,638,Gugur,1,Sep,0,6,0,Baik,17.4975,0.530296,54.2917,15.249468,2589.0,5966,8555
15186,2012-09-29,Gugur,1,Sep,22,0,6,0,Baik,15.5,0.4848,63.0,7.0015,48.0,173.0,221.0,638,Gugur,1,Sep,0,6,0,Baik,17.4975,0.530296,54.2917,15.249468,2589.0,5966,8555
15187,2012-09-29,Gugur,1,Sep,23,0,6,0,Baik,15.5,0.4848,59.0,6.0032,35.0,161.0,196.0,638,Gugur,1,Sep,0,6,0,Baik,17.4975,0.530296,54.2917,15.249468,2589.0,5966,8555
15188,2012-09-30,Gugur,1,Sep,0,0,0,0,Baik,15.5,0.4848,59.0,0.0,35.0,112.0,147.0,639,Gugur,1,Sep,0,0,0,Baik,16.753349,0.517663,58.3333,9.042186,2015.0,4874,6889
15189,2012-09-30,Gugur,1,Sep,1,0,0,0,Baik,15.5,0.4848,59.0,0.0,31.0,85.0,116.0,639,Gugur,1,Sep,0,0,0,Baik,16.753349,0.517663,58.3333,9.042186,2015.0,4874,6889
15190,2012-09-30,Gugur,1,Sep,2,0,0,0,Baik,14.559999999999999,0.4697,63.0,0.0,21.0,71.0,92.0,639,Gugur,1,Sep,0,0,0,Baik,16.753349,0.517663,58.3333,9.042186,2015.0,4874,6889
15191,2012-09-30,Gugur,1,Sep,3,0,0,0,Baik,13.620000000000001,0.4545,67.0,6.0032,17.0,41.0,58.0,639,Gugur,1,Sep,0,0,0,Baik,16.753349,0.517663,58.3333,9.042186,2015.0,4874,6889
15192,2012-09-30,Gugur,1,Sep,4,0,0,0,Baik,13.620000000000001,0.4545,67.0,6.0032,1.0,6.0,7.0,639,Gugur,1,Sep,0,0,0,Baik,16.753349,0.517663,58.3333,9.042186,2015.0,4874,6889
15193,2012-09-30,Gugur,1,Sep,5,0,0,0,Baik,12.68,0.4394,72.0,0.0,1.0,9.0,10.0,639,Gugur,1,Sep,0,0,0,Baik,16.753349,0.517663,58.3333,9.042186,2015.0,4874,6889
15194,2012-09-30,Gugur,1,Sep,6,0,0,0,Baik,12.68,0.4394,72.0,6.0032,2.0,20.0,22.0,639,Gugur,1,Sep,0,0,0,Baik,16.753349,0.517663,58.3333,9.042186,2015.0,4874,6889
15195,2012-09-30,Gugur,1,Sep,7,0,0,0,Baik,12.68,0.4394,77.0,0.0,14.0,43.0,57.0,639,Gugur,1,Sep,0,0,0,Baik,16.753349,0.517663,58.3333,9.042186,2015.0,4874,6889
15196,2012-09-30,Gugur,1,Sep,8,0,0,0,Baik,14.559999999999999,0.4697,67.0,7.0015,18.0,126.0,144.0,639,Gugur,1,Sep,0,0,0,Baik,16.753349,0.517663,58.3333,9.042186,2015.0,4874,6889
15197,2012-09-30,Gugur,1,Sep,9,0,0,0,Baik,16.44,0.5,63.0,7.0015,74.0,211.0,285.0,639,Gugur,1,Sep,0,0,0,Baik,16.753349,0.517663,58.3333,9.042186,2015.0,4874,6889
15198,2012-09-30,Gugur,1,Sep,10,0,0,0,Baik,19.259999999999998,0.5455,46.0,11.0014,160.0,319.0,479.0,639,Gugur,1,Sep,0,0,0,Baik,16.753349,0.517663,58.3333,9.042186,2015.0,4874,6889
15199,2012-09-30,Gugur,1,Sep,11,0,0,0,Baik,20.2,0.6212,43.0,15.001299999999999,222.0,369.0,591.0,639,Gugur,1,Sep,0,0,0,Baik,16.753349,0.517663,58.3333,9.042186,2015.0,4874,6889
15200,2012-09-30,Gugur,1,Sep,12,0,0,0,Baik,21.14,0.6212,41.0,19.999499999999998,206.0,474.0,680.0,639,Gugur,1,Sep,0,0,0,Baik,16.753349,0.517663,58.3333,9.042186,2015.0,4874,6889
15201,2012-09-30,Gugur,1,Sep,13,0,0,0,Baik,21.14,0.6212,41.0,16.997899999999998,180.0,414.0,594.0,639,Gugur,1,Sep,0,0,0,Baik,16.753349,0.517663,58.3333,9.042186,2015.0,4874,6889
15202,2012-09-30,Gugur,1,Sep,14,0,0,0,Baik,21.14,0.6212,41.0,16.997899999999998,208.0,404.0,612.0,639,Gugur,1,Sep,0,0,0,Baik,16.753349,0.517663,58.3333,9.042186,2015.0,4874,6889
15203,2012-09-30,Gugur,1,Sep,15,0,0,0,Baik,22.080000000000002,0.6212,36.0,16.997899999999998,230.0,419.0,649.0,639,Gugur,1,Sep,0,0,0,Baik,16.753349,0.517663,58.3333,9.042186,2015.0,4874,6889
15204,2012-09-30,Gugur,1,Sep,16,0,0,0,Baik,22.080000000000002,0.6212,36.0,15.001299999999999,202.0,446.0,648.0,639,Gugur,1,Sep,0,0,0,Baik,16.753349,0.517663,58.3333,9.042186,2015.0,4874,6889
15205,2012-09-30,Gugur,1,Sep,17,0,0,0,Baik,21.14,0.6212,35.0,19.0012,195.0,380.0,575.0,639,Gugur,1,Sep,0,0,0,Baik,16.753349,0.517663,58.3333,9.042186,2015.0,4874,6889
15206,2012-09-30,Gugur,1,Sep,18,0,0,0,Baik,16.44,0.5,59.0,30.002599999999997,91.0,310.0,401.0,639,Gugur,1,Sep,0,0,0,Baik,16.753349,0.517663,58.3333,9.042186,2015.0,4874,6889
15207,2012-09-30,Gugur,1,Sep,19,0,0,0,Buruk,15.5,0.4848,72.0,8.9981,34.0,223.0,257.0,639,Gugur,1,Sep,0,0,0,Baik,16.753349,0.517663,58.3333,9.042186,2015.0,4874,6889
15208,2012-09-30,Gugur,1,Sep,20,0,0,0,Buruk,15.5,0.4848,72.0,8.9981,31.0,163.0,194.0,639,Gugur,1,Sep,0,0,0,Baik,16.753349,0.517663,58.3333,9.042186,2015.0,4874,6889
15209,2012-09-30,Gugur,1,Sep,21,0,0,0,Baik,15.5,0.4848,68.0,0.0,19.0,104.0,123.0,639,Gugur,1,Sep,0,0,0,Baik,16.753349,0.517663,58.3333,9.042186,2015.0,4874,6889
15210,2012-09-30,Gugur,1,Sep,22,0,0,0,Baik,14.559999999999999,0.4697,72.0,0.0,15.0,76.0,91.0,639,Gugur,1,Sep,0,0,0,Baik,16.753349,0.517663,58.3333,9.042186,2015.0,4874,6889
15211,2012-09-30,Gugur,1,Sep,23,0,0,0,Baik,14.559999999999999,0.4697,72.0,6.0032,8.0,49.0,57.0,639,Gugur,1,Sep,0,0,0,Baik,16.753349,0.517663,58.3333,9.042186,2015.0,4874,6889
15212,2012-10-01,Gugur,1,Oct,0,0,1,1,Baik,13.620000000000001,0.4545,72.0,7.0015,6.0,39.0,45.0,640,Gugur,1,Oct,0,1,1,Mendung,16.479150999999998,0.512,64.9167,6.0838814,763.0,6015,6778
15213,2012-10-01,Gugur,1,Oct,1,0,1,1,Baik,12.68,0.4394,77.0,6.0032,5.0,13.0,18.0,640,Gugur,1,Oct,0,1,1,Mendung,16.479150999999998,0.512,64.9167,6.0838814,763.0,6015,6778
15214,2012-10-01,Gugur,1,Oct,2,0,1,1,Baik,13.620000000000001,0.4545,72.0,0.0,6.0,6.0,12.0,640,Gugur,1,Oct,0,1,1,Mendung,16.479150999999998,0.512,64.9167,6.0838814,763.0,6015,6778
15215,2012-10-01,Gugur,1,Oct,3,0,1,1,Baik,12.68,0.4394,77.0,0.0,1.0,6.0,7.0,640,Gugur,1,Oct,0,1,1,Mendung,16.479150999999998,0.512,64.9167,6.0838814,763.0,6015,6778
15216,2012-10-01,Gugur,1,Oct,4,0,1,1,Baik,11.739999999999998,0.4242,82.0,7.0015,0.0,10.0,10.0,640,Gugur,1,Oct,0,1,1,Mendung,16.479150999999998,0.512,64.9167,6.0838814,763.0,6015,6778
15217,2012-10-01,Gugur,1,Oct,5,0,1,1,Baik,12.68,0.4394,77.0,0.0,2.0,34.0,36.0,640,Gugur,1,Oct,0,1,1,Mendung,16.479150999999998,0.512,64.9167,6.0838814,763.0,6015,6778
15218,2012-10-01,Gugur,1,Oct,6,0,1,1,Baik,12.68,0.4394,77.0,7.0015,8.0,147.0,155.0,640,Gugur,1,Oct,0,1,1,Mendung,16.479150999999998,0.512,64.9167,6.0838814,763.0,6015,6778
15219,2012-10-01,Gugur,1,Oct,7,0,1,1,Baik,12.68,0.4394,77.0,11.0014,13.0,470.0,483.0,640,Gugur,1,Oct,0,1,1,Mendung,16.479150999999998,0.512,64.9167,6.0838814,763.0,6015,6778
15220,2012-10-01,Gugur,1,Oct,8,0,1,1,Mendung,13.620000000000001,0.4545,77.0,7.0015,40.0,744.0,784.0,640,Gugur,1,Oct,0,1,1,Mendung,16.479150999999998,0.512,64.9167,6.0838814,763.0,6015,6778
15221,2012-10-01,Gugur,1,Oct,9,0,1,1,Mendung,16.44,0.5,63.0,0.0,26.0,314.0,340.0,640,Gugur,1,Oct,0,1,1,Mendung,16.479150999999998,0.512,64.9167,6.0838814,763.0,6015,6778
15222,2012-10-01,Gugur,1,Oct,10,0,1,1,Baik,17.380000000000003,0.5152,56.00000000000001,0.0,44.0,135.0,179.0,640,Gugur,1,Oct,0,1,1,Mendung,16.479150999999998,0.512,64.9167,6.0838814,763.0,6015,6778
15223,2012-10-01,Gugur,1,Oct,11,0,1,1,Baik,19.259999999999998,0.5455,46.0,0.0,76.0,196.0,272.0,640,Gugur,1,Oct,0,1,1,Mendung,16.479150999999998,0.512,64.9167,6.0838814,763.0,6015,6778
15224,2012-10-01,Gugur,1,Oct,12,0,1,1,Mendung,20.2,0.6212,43.0,11.0014,61.0,262.0,323.0,640,Gugur,1,Oct,0,1,1,Mendung,16.479150999999998,0.512,64.9167,6.0838814,763.0,6015,6778
15225,2012-10-01,Gugur,1,Oct,13,0,1,1,Mendung,20.2,0.6212,43.0,11.0014,80.0,225.0,305.0,640,Gugur,1,Oct,0,1,1,Mendung,16.479150999999998,0.512,64.9167,6.0838814,763.0,6015,6778
15226,2012-10-01,Gugur,1,Oct,14,0,1,1,Mendung,20.2,0.6212,43.0,7.0015,51.0,193.0,244.0,640,Gugur,1,Oct,0,1,1,Mendung,16.479150999999998,0.512,64.9167,6.0838814,763.0,6015,6778
15227,2012-10-01,Gugur,1,Oct,15,0,1,1,Mendung,21.14,0.6212,43.0,8.9981,95.0,234.0,329.0,640,Gugur,1,Oct,0,1,1,Mendung,16.479150999999998,0.512,64.9167,6.0838814,763.0,6015,6778
15228,2012-10-01,Gugur,1,Oct,16,0,1,1,Mendung,21.14,0.6212,46.0,16.997899999999998,51.0,408.0,459.0,640,Gugur,1,Oct,0,1,1,Mendung,16.479150999999998,0.512,64.9167,6.0838814,763.0,6015,6778
15229,2012-10-01,Gugur,1,Oct,17,0,1,1,Buruk,18.320000000000004,0.5303,60.0,16.997899999999998,65.0,115.0,142.0,640,Gugur,1,Oct,0,1,1,Mendung,16.479150999999998,0.512,64.9167,6.0838814,763.0,6015,6778
15230,2012-10-01,Gugur,1,Oct,18,0,1,1,Buruk,18.320000000000004,0.5303,64.0,7.0015,42.0,571.0,613.0,640,Gugur,1,Oct,0,1,1,Mendung,16.479150999999998,0.512,64.9167,6.0838814,763.0,6015,6778
15231,2012-10-01,Gugur,1,Oct,19,0,1,1,Mendung,17.380000000000003,0.5152,68.0,7.0015,33.0,483.0,516.0,640,Gugur,1,Oct,0,1,1,Mendung,16.479150999999998,0.512,64.9167,6.0838814,763.0,6015,6778
15232,2012-10-01,Gugur,1,Oct,20,0,1,1,Buruk,17.380000000000003,0.5152,68.0,0.0,11.0,251.0,262.0,640,Gugur,1,Oct,0,1,1,Mendung,16.479150999999998,0.512,64.9167,6.0838814,763.0,6015,6778
15233,2012-10-01,Gugur,1,Oct,21,0,1,1,Mendung,17.380000000000003,0.5152,73.0,8.9981,13.0,205.0,218.0,640,Gugur,1,Oct,0,1,1,Mendung,16.479150999999998,0.512,64.9167,6.0838814,763.0,6015,6778
15234,2012-10-01,Gugur,1,Oct,22,0,1,1,Buruk,17.380000000000003,0.5152,77.0,6.0032,17.0,190.0,207.0,640,Gugur,1,Oct,0,1,1,Mendung,16.479150999999998,0.512,64.9167,6.0838814,763.0,6015,6778
15235,2012-10-01,Gugur,1,Oct,23,0,1,1,Buruk,17.380000000000003,0.5152,77.0,0.0,17.0,88.0,105.0,640,Gugur,1,Oct,0,1,1,Mendung,16.479150999999998,0.512,64.9167,6.0838814,763.0,6015,6778
15236,2012-10-02,Gugur,1,Oct,0,0,2,1,Mendung,18.320000000000004,0.5303,73.0,0.0,1.0,30.0,31.0,641,Gugur,1,Oct,0,2,1,Buruk,19.769151,0.542333,87.16669999999999,6.9998249999999995,315.0,4324,4639
15237,2012-10-02,Gugur,1,Oct,1,0,2,1,Mendung,17.380000000000003,0.5152,77.0,7.0015,0.0,11.0,11.0,641,Gugur,1,Oct,0,2,1,Buruk,19.769151,0.542333,87.16669999999999,6.9998249999999995,315.0,4324,4639
15238,2012-10-02,Gugur,1,Oct,2,0,2,1,Mendung,17.380000000000003,0.5152,77.0,7.0015,0.0,2.0,2.0,641,Gugur,1,Oct,0,2,1,Buruk,19.769151,0.542333,87.16669999999999,6.9998249999999995,315.0,4324,4639
15239,2012-10-02,Gugur,1,Oct,3,0,2,1,Mendung,17.380000000000003,0.5152,88.0,12.998000000000001,1.0,4.0,5.0,641,Gugur,1,Oct,0,2,1,Buruk,19.769151,0.542333,87.16669999999999,6.9998249999999995,315.0,4324,4639
15240,2012-10-02,Gugur,1,Oct,4,0,2,1,Mendung,18.320000000000004,0.5303,83.0,6.0032,2.0,8.0,10.0,641,Gugur,1,Oct,0,2,1,Buruk,19.769151,0.542333,87.16669999999999,6.9998249999999995,315.0,4324,4639
15241,2012-10-02,Gugur,1,Oct,5,0,2,1,Mendung,18.320000000000004,0.5303,83.0,8.9981,1.0,42.0,43.0,641,Gugur,1,Oct,0,2,1,Buruk,19.769151,0.542333,87.16669999999999,6.9998249999999995,315.0,4324,4639
15242,2012-10-02,Gugur,1,Oct,6,0,2,1,Buruk,19.259999999999998,0.5455,83.0,7.0015,3.0,176.0,179.0,641,Gugur,1,Oct,0,2,1,Buruk,19.769151,0.542333,87.16669999999999,6.9998249999999995,315.0,4324,4639
15243,2012-10-02,Gugur,1,Oct,7,0,2,1,Buruk,19.259999999999998,0.5455,83.0,7.0015,4.0,256.0,260.0,641,Gugur,1,Oct,0,2,1,Buruk,19.769151,0.542333,87.16669999999999,6.9998249999999995,315.0,4324,4639
15244,2012-10-02,Gugur,1,Oct,8,0,2,1,Buruk,20.2,0.5455,88.0,0.0,6.0,128.0,134.0,641,Gugur,1,Oct,0,2,1,Buruk,19.769151,0.542333,87.16669999999999,6.9998249999999995,315.0,4324,4639
15245,2012-10-02,Gugur,1,Oct,9,0,2,1,Buruk,19.259999999999998,0.5455,88.0,8.9981,3.0,83.0,86.0,641,Gugur,1,Oct,0,2,1,Buruk,19.769151,0.542333,87.16669999999999,6.9998249999999995,315.0,4324,4639
15246,2012-10-02,Gugur,1,Oct,10,0,2,1,Buruk,19.259999999999998,0.5455,88.0,8.9981,3.0,42.0,45.0,641,Gugur,1,Oct,0,2,1,Buruk,19.769151,0.542333,87.16669999999999,6.9998249999999995,315.0,4324,4639
